Identifier,PNL (*100%),Koef,USDProfit,Winrate,Single buy,Traded,Number of tokens traded,Buys,Sell,PnL < -0.5x %,PnL -0.5x to 0x %,PnL < 2x %,PnL 2x to 5x %,PnL > 5x %,Fast tx %,No buy hold ratio,SOL balance
9H1qNaGiJUou7HgjQ16bB8Ze3uDiNJXw1LnoBN89g9ay,0.03,0.191485452,77.48,40.74%,3.2396,1249,384,697,552,3.65%,62.50%,33.33%,0.52%,0.00%,4.69%,0.00%,3.117610386
ETiFKmtZ944RYsicVJ9YKutRaKpUYM446HFUBqYHW4NT,0.04,0.191461245,231.5,43.12%,49.1513,246,109,113,133,0.92%,55.96%,43.12%,0.00%,0.00%,17.43%,0.91%,5.668150736
J9EWZAUv9D5QUfCvZSxJBfGdXq1muzyoM5JP4dpW4Udz,0.04,0.191194973,125.76,51.72%,88.8862,74,29,34,40,0.00%,48.28%,51.72%,0.00%,0.00%,13.79%,0.00%,4.295872588
61NdHxnejzrYHnM77kA3iuJ9HXT819K3ffbXwRx2tRCk,0.04,0.191138962,559.78,66.10%,103.853,282,59,150,132,0.00%,33.90%,66.10%,0.00%,0.00%,3.39%,0.00%,10.10504629
4iHntP63dReVzvaJD9hvBwsot73DvLxgA13gVqfSXEV6,0.04,0.190998493,482.58,47.11%,61.6248,410,121,184,226,0.00%,52.89%,47.11%,0.00%,0.00%,9.09%,0.00%,3.028020686
8Tvc58uAkUbpQ9w1a4dnayYjfrGAHqixNgPa9kBNUoNb,0.04,0.190769469,"1,536.64",52.20%,215.3732,374,160,195,179,1.25%,45.00%,53.75%,0.00%,0.00%,21.25%,6.98%,15.15562092
GvD5HiZuNcZvny8zhUXStLwEiWmA2spbikj22wEN5LYR,0.04,0.190747265,528.68,55.56%,195.1849,142,45,61,81,15.56%,31.11%,53.33%,0.00%,0.00%,2.22%,6.25%,13.86567178
8jGai9a8U4RSzDnweCgeVZJBLxMTrNsrhHbGrCF8F3Ks,0.04,0.190309595,24.74,52.56%,1.1111,1170,390,506,664,1.54%,45.90%,51.79%,0.77%,0.00%,13.08%,0.00%,0.148241839
9K1Fc914MZRezbrNtMNKUU2MLEPuiZoKtWFzPFtqktit,0.03,0.190021836,379.65,52.94%,103.5196,193,51,106,87,3.92%,43.14%,52.94%,0.00%,0.00%,0.00%,0.00%,1.029031459
GPLmVnDTjo4f6zsKQLzuzvqRouCNrnA6LPJyGw1iL8aW,0.05,0.189779172,937.09,41.58%,159.2836,310,101,115,195,2.97%,55.45%,40.59%,0.99%,0.00%,18.81%,0.98%,2.948685261
8FyZ9mEUztFVsKmKprgEozEP4tBvY25cNVv2Hag6kUic,0.04,0.189423421,30.86,40.00%,11.0078,148,36,70,78,16.67%,44.44%,38.89%,0.00%,0.00%,16.67%,0.00%,0.700940906
ETiFKmtZ944RYsicVJ9YKutRaKpUYM446HFUBqYHW4NT,0.04,0.189010763,227.44,43.12%,49.3163,244,109,112,132,0.92%,55.96%,43.12%,0.00%,0.00%,17.43%,0.91%,5.64923503
8jGai9a8U4RSzDnweCgeVZJBLxMTrNsrhHbGrCF8F3Ks,0.04,0.188896103,23.54,52.56%,1.0827,1151,390,498,653,1.54%,45.90%,51.79%,0.77%,0.00%,13.08%,0.00%,0.13029559
4iHntP63dReVzvaJD9hvBwsot73DvLxgA13gVqfSXEV6,0.04,0.188770255,507.51,47.11%,62.5234,430,121,192,238,0.00%,52.89%,47.11%,0.00%,0.00%,9.09%,0.00%,3.183903746
5mN9ScdBkfx9W9tMmzCBdgLTumb7Snk4djfXFPFqAUBc,0.04,0.188490624,493.94,57.50%,121.8838,215,80,107,108,1.25%,41.25%,57.50%,0.00%,0.00%,10.00%,0.00%,2.92769335
J4Xu6yXgpVstgkRpbwptYR6hHmv4Nux62V4g2XiC5xih,0.03,0.188371918,352.3,56.18%,53.8973,347,89,196,151,8.99%,34.83%,56.18%,0.00%,0.00%,1.12%,2.20%,3.54558552
Gsm1ExN2kswyUsy6TomaoNdR3iiGMjQnHhaVhDcU3fQR,0.04,0.188110639,"11,054.06",55.33%,114.6607,5125,2345,2230,2895,0.26%,44.35%,54.20%,0.90%,0.30%,4.31%,0.00%,17.85057311
X1Gw9AEjCzyiipr3tfN1iZ5MJy2nwU11jeLX6Npxt3Z,0.04,0.188079962,635.92,60.00%,139.7155,242,60,121,121,1.67%,38.33%,60.00%,0.00%,0.00%,1.67%,0.00%,3.754468051
Gsm1ExN2kswyUsy6TomaoNdR3iiGMjQnHhaVhDcU3fQR,0.04,0.187672941,"11,174.86",55.33%,114.8396,5185,2345,2257,2928,0.26%,44.35%,54.20%,0.90%,0.30%,4.31%,0.00%,17.84470584
966fsjpz9LaWF1ZhnbfSFKF4CAsxuiCVZppS9AG57quL,0.03,0.187267291,287.19,46.43%,78.6453,195,57,109,86,1.75%,50.88%,45.61%,1.75%,0.00%,0.00%,18.57%,1.030911778
J9EWZAUv9D5QUfCvZSxJBfGdXq1muzyoM5JP4dpW4Udz,0.04,0.186886469,131.73,51.72%,89.2236,79,29,35,44,0.00%,48.28%,51.72%,0.00%,0.00%,13.79%,0.00%,4.323622951
E3AqGnc5yTBmgLiERKDDRw4cpHqDJPGmCSrd1K2p5Yw9,0.04,0.186754389,74.03,42.00%,28.3145,140,50,70,70,44.00%,14.00%,38.00%,4.00%,0.00%,0.00%,0.00%,0.666411734
DDfk6t1U4HvgRZQkiv6YHxqA5ZXFV1MfJQMGF1x1QCup,0.03,0.186727447,620.18,69.23%,251.6145,132,28,77,55,0.00%,32.14%,67.86%,0.00%,0.00%,7.14%,0.00%,3.582232563
GtXAKXoFt5Lw5iyZoFmwyfk5ZxYXLVQ2WgH12AjN8ZiH,0.06,0.186666799,405.86,56.52%,50.4466,431,46,125,306,2.17%,41.30%,54.35%,2.17%,0.00%,26.09%,0.00%,5.01480128
9H1qNaGiJUou7HgjQ16bB8Ze3uDiNJXw1LnoBN89g9ay,0.03,0.186583799,76.84,40.74%,3.2504,1267,384,706,561,3.65%,62.50%,33.33%,0.52%,0.00%,4.69%,0.00%,3.111056303
3sWezgpQuEt1npUnYSYUhdCsaAeoM1PvQe9mjtXteEQV,0.04,0.186144074,"4,822.47",44.96%,393.7263,658,278,277,381,3.60%,51.44%,44.96%,0.00%,0.00%,26.26%,0.00%,2.394165686
GWu5igvM3oBRuUAFmGLAD5PK9yapqUxHFJK1uNAJTonL,0.04,0.186099336,240,40.12%,45.5701,283,167,138,145,1.20%,58.68%,38.92%,1.20%,0.00%,11.38%,0.00%,0.928797852
Gsm1ExN2kswyUsy6TomaoNdR3iiGMjQnHhaVhDcU3fQR,0.04,0.18606185,"10,874.61",55.33%,114.5106,5104,2345,2221,2883,0.26%,44.35%,54.20%,0.90%,0.30%,4.31%,0.00%,16.3037319
9xHdJPe4vr7WBggsQiH27HF7LRyMJ2wCfXefUbQmbFao,0.04,0.185499445,"7,275.04",40.51%,295.9899,1325,316,684,641,2.22%,56.65%,40.82%,0.32%,0.00%,2.85%,0.94%,25.46706466
2HJcXaTrJjQS8p5aJcBwQp8RbVFtgHr4aAdHvPa8DiXm,0.05,0.185015248,963.78,47.76%,234.6483,222,67,90,132,2.99%,49.25%,47.76%,0.00%,0.00%,1.49%,0.00%,3.039428802
4Qdgca54iytnNtZJKPzkw729UuXA8XQntWNyC5nGHTTq,0.04,0.184796903,98.44,40.38%,11.6563,457,208,231,226,0.48%,58.65%,40.38%,0.48%,0.00%,11.54%,0.00%,1.120759428
J4Xu6yXgpVstgkRpbwptYR6hHmv4Nux62V4g2XiC5xih,0.03,0.184560994,339.31,56.18%,53.9141,341,89,193,148,8.99%,34.83%,56.18%,0.00%,0.00%,1.12%,2.20%,3.485998068
9xHdJPe4vr7WBggsQiH27HF7LRyMJ2wCfXefUbQmbFao,0.04,0.184523428,"7,202.73",40.51%,297.517,1312,316,675,637,2.22%,56.65%,40.82%,0.32%,0.00%,2.85%,0.94%,25.03303886
2ozhX8EzXXJbNSFWpnetWCvRrDd6bniN3RfGCUJXe9eU,0.04,0.183964772,82.53,58.90%,28.215,159,73,78,81,10.96%,30.14%,58.90%,0.00%,0.00%,21.92%,0.00%,0.728071679
GWu5igvM3oBRuUAFmGLAD5PK9yapqUxHFJK1uNAJTonL,0.04,0.183949621,236.22,40.12%,45.6995,281,167,137,144,1.20%,58.68%,38.92%,1.20%,0.00%,11.38%,0.00%,0.91147799
8i12iH5AmiVYUcB8exW8dNrMRjKpJDZwxZNhA1tqFu2K,0.04,0.183598553,"1,062.25",51.35%,211.1577,274,74,126,148,0.00%,43.24%,55.41%,1.35%,0.00%,14.86%,2.63%,3.101990454
55KwupzKgWDgLZ7GxXqzbFFnN596mSrWEdW18XMiP1tQ,0.04,0.183297564,25.94,44.44%,14.2948,99,9,49,50,22.22%,33.33%,44.44%,0.00%,0.00%,0.00%,0.00%,0.384720132
FTArtJMyBtj2uGu3PiLhoSpusKSVdGESioRhHXfgGjs5,0.04,0.182837361,"2,127.44",41.46%,168.1459,692,316,322,370,1.27%,57.28%,41.46%,0.00%,0.00%,22.15%,0.32%,4.924537345
6GYC5BkgshJ6D8GEq7xN8mNpEnzZbApQqSHceJTjvKDr,0.04,0.182738104,571.52,48.63%,46.96,666,183,317,349,1.09%,48.63%,49.73%,0.55%,0.00%,7.65%,19.03%,2.197580532
A2wzvt7vHpKG38a7ofxyorSY2LTSMoA1QC96wNpyNqsZ,0.04,0.18262182,"1,898.81",43.75%,234.7065,443,64,220,223,0.00%,56.25%,43.75%,0.00%,0.00%,23.44%,1.54%,9.568532477
8jGai9a8U4RSzDnweCgeVZJBLxMTrNsrhHbGrCF8F3Ks,0.04,0.182375255,24.7,52.56%,1.1362,1192,390,514,678,1.54%,45.90%,51.79%,0.77%,0.00%,13.08%,0.00%,0.14791108
7i3o54aRBhKDWWU71J1R7ys5n7AS7ASQPgN4v4vaEUc7,0.06,0.182092738,358,47.37%,276.9058,71,19,21,50,5.26%,47.37%,47.37%,0.00%,0.00%,5.26%,5.00%,6.590261947
2sV7KMDHTwDu7ptmpV7w3Qe69KEYMnAqRAW4PC861PeE,0.04,0.182074089,"3,211.94",47.40%,266.8811,661,192,271,390,3.65%,49.48%,45.83%,1.04%,0.00%,25.00%,0.52%,29.8792641
2ow6soxxMb4GVMdhDWdEDqS388ead8PSzHTYVUsxUGHr,0.04,0.181914376,71.01,40.84%,6.1764,632,313,310,322,1.28%,57.83%,40.89%,0.00%,0.00%,21.09%,0.00%,0.647753673
86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD,0.03,0.181595506,"9,191.68",41.20%,431.8791,1172,284,628,544,3.87%,54.58%,39.79%,1.76%,0.00%,2.11%,14.46%,118.5323221
3hHWiHaQ28weM6ptr61anSUKWoDVznzwi2NFFe8AYwTR,0.04,0.180907849,340.32,78.57%,149.2999,126,14,63,63,0.00%,21.43%,78.57%,0.00%,0.00%,0.00%,6.67%,0.079984432
4Rdxo1rNSCkEkCxFkgRPKx2KXDXFF8HKPbfi9Hxjstix,0.02,0.180817338,97.83,60.00%,72.1391,75,5,60,15,20.00%,20.00%,60.00%,0.00%,0.00%,0.00%,0.00%,5.797970204
BPKDoJ2cbRQeKuTArnJbz26ik93jhLzsn63vLo26guTx,0.06,0.180710005,"3,013.22",45.69%,99.4889,1676,499,543,1133,0.80%,53.51%,43.49%,2.00%,0.20%,2.20%,0.00%,32.5813099
DDGAkoTRvD9a72wa5iVC8P8Bhsvf4ZxqurBEQPFsaAJo,0.04,0.180351083,102.06,100.00%,62.1864,91,5,45,46,0.00%,0.00%,100.00%,0.00%,0.00%,20.00%,0.00%,1.186979054
86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD,0.03,0.180340657,"9,455.05",41.20%,432.2245,1213,284,649,564,3.87%,54.58%,39.79%,1.76%,0.00%,2.11%,14.46%,113.0105775
3hHWiHaQ28weM6ptr61anSUKWoDVznzwi2NFFe8AYwTR,0.04,0.179847879,348.76,78.57%,144.716,134,14,67,67,0.00%,21.43%,78.57%,0.00%,0.00%,0.00%,6.67%,0.443487223
4f2b7mEGLCKS7Ybkcd7DsgXHUthn5yUE8emQWbJNw2nM,0.04,0.179821094,461.03,41.54%,191.3303,134,65,63,71,1.54%,56.92%,41.54%,0.00%,0.00%,26.15%,1.52%,2.658840847
ETiFKmtZ944RYsicVJ9YKutRaKpUYM446HFUBqYHW4NT,0.04,0.179730779,220.54,43.12%,49.0823,250,109,115,135,0.92%,55.96%,43.12%,0.00%,0.00%,17.43%,0.91%,5.607130503
2ow6soxxMb4GVMdhDWdEDqS388ead8PSzHTYVUsxUGHr,0.04,0.179489156,70.42,40.84%,6.1688,636,313,312,324,1.28%,57.83%,40.89%,0.00%,0.00%,21.09%,0.00%,0.640088839
BPKDoJ2cbRQeKuTArnJbz26ik93jhLzsn63vLo26guTx,0.06,0.179428612,"2,998.79",45.69%,99.3048,1683,499,547,1136,0.80%,53.51%,43.49%,2.00%,0.20%,2.20%,0.00%,31.97716365
C4udGwTg6oqcrr8SmSLmkcXDbaFEcopsiaT21KUE4psU,0.05,0.178800905,"6,732.14",48.85%,573.0837,657,260,241,416,0.00%,51.15%,48.85%,0.00%,0.00%,13.46%,0.00%,3.495584625
7xeoQxTBaTYpLV7MyYXib9qetriUpx93ARLzKcMmwea,0.04,0.178754419,"1,419.30",47.95%,155.3805,511,219,228,283,1.37%,50.68%,47.95%,0.00%,0.00%,4.57%,0.00%,4.751932251
JXNpGnH1X971eACRX99TJzUJ8KWqBQb1YQgettg1boz,0.03,0.178277302,887.64,53.85%,182.3804,273,66,144,129,0.00%,40.91%,59.09%,0.00%,0.00%,4.55%,0.00%,6.12211022
86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD,0.03,0.177493179,"9,085.59",41.20%,430.8787,1188,284,636,552,3.87%,54.58%,39.79%,1.76%,0.00%,2.11%,14.46%,118.8809432
3hHWiHaQ28weM6ptr61anSUKWoDVznzwi2NFFe8AYwTR,0.04,0.177480108,346.62,78.57%,143.6035,136,14,68,68,0.00%,21.43%,78.57%,0.00%,0.00%,0.00%,6.67%,0.430804202
GWu5igvM3oBRuUAFmGLAD5PK9yapqUxHFJK1uNAJTonL,0.04,0.177102669,230.44,40.12%,45.3368,287,167,140,147,1.20%,58.68%,38.92%,1.20%,0.00%,11.38%,0.00%,0.874807266
vbXpsjNXdg57VatGKiYN1ZY4ffwqoumPzztCMnJCxd9,0.05,0.17685272,"3,120.06",46.90%,392.0475,450,147,173,277,5.44%,47.62%,44.22%,2.72%,0.00%,17.69%,10.37%,29.24313385
Gsm1ExN2kswyUsy6TomaoNdR3iiGMjQnHhaVhDcU3fQR,0.04,0.176197925,"10,214.87",55.33%,114.2792,5073,2345,2207,2866,0.26%,44.35%,54.20%,0.90%,0.30%,4.31%,0.00%,11.99377171
C4udGwTg6oqcrr8SmSLmkcXDbaFEcopsiaT21KUE4psU,0.05,0.176138219,"6,694.93",48.85%,573.296,663,260,244,419,0.00%,51.15%,48.85%,0.00%,0.00%,13.46%,0.00%,3.244017597
BVpyswzKKzQPgtAMPd89aRjnYT5m6c86heNmbkEZZWNM,0.04,0.17587916,168.63,43.31%,45.0133,213,157,105,108,0.00%,56.69%,43.31%,0.00%,0.00%,11.46%,0.00%,2.393234528
9H1qNaGiJUou7HgjQ16bB8Ze3uDiNJXw1LnoBN89g9ay,0.03,0.175772163,73.44,40.74%,3.254,1284,384,715,569,3.65%,62.50%,33.33%,0.52%,0.00%,4.69%,0.00%,3.039077223
FTArtJMyBtj2uGu3PiLhoSpusKSVdGESioRhHXfgGjs5,0.04,0.17549535,"2,020.90",41.46%,168.1081,685,316,319,366,1.27%,57.28%,41.46%,0.00%,0.00%,22.15%,0.32%,4.401102232
8VyD6yfvkinfwitTzvKi8ZmWgzsDGvXecGyohD51sBaz,0.04,0.175436572,"3,590.87",47.31%,129.4636,1581,468,698,883,0.64%,52.14%,47.22%,0.00%,0.00%,2.14%,0.21%,6.981267264
8VyD6yfvkinfwitTzvKi8ZmWgzsDGvXecGyohD51sBaz,0.04,0.175374945,"3,729.55",47.31%,130.0682,1635,468,720,915,0.64%,52.14%,47.22%,0.00%,0.00%,2.14%,0.21%,9.13370617
E5KPzhc3NdWztE6qg1juWfZKTUHLdhD3efFCzBZUXWka,0.03,0.175027486,178.17,40.74%,127.2443,80,81,41,39,3.70%,54.32%,41.98%,0.00%,0.00%,12.35%,4.71%,8.425264571
3P13CJt2UpbYQWX4npPGQC19wbb6C844MNj2vN1ZLkMY,0.06,0.174782179,"1,130.69",57.58%,188.6046,343,66,106,237,1.52%,40.91%,57.58%,0.00%,0.00%,12.12%,1.49%,15.80512399
BuMf7PbCVzpViTNTpfJuwDDba4G1UXJRvFHgTGycUttp,0.04,0.174755229,581.07,62.07%,230.9063,144,29,60,84,0.00%,37.93%,62.07%,0.00%,0.00%,17.24%,3.33%,2.348425217
2sV7KMDHTwDu7ptmpV7w3Qe69KEYMnAqRAW4PC861PeE,0.04,0.174729094,"3,121.15",42.80%,267.0074,669,250,275,394,4.40%,53.20%,41.20%,1.20%,0.00%,29.60%,0.40%,29.40563824
8vqt1PebNX8DuLQEGxgVbjP1M5cRFquEyd5M6Gn5xk5u,0.03,0.174024894,228.06,55.56%,148.9207,88,36,44,44,0.00%,44.44%,55.56%,0.00%,0.00%,0.00%,2.70%,2.000491839
AvcwFK7QtYMLmDjzby4wSy8zm658naJZsuuzL6jK85H1,0.04,0.173945379,"3,665.23",41.23%,300.1589,702,211,283,419,3.79%,54.50%,41.23%,0.47%,0.00%,26.54%,0.94%,44.68016934
vbXpsjNXdg57VatGKiYN1ZY4ffwqoumPzztCMnJCxd9,0.04,0.17377762,"2,223.22",45.31%,379.6284,337,128,133,204,5.47%,49.22%,42.97%,2.34%,0.00%,18.75%,12.33%,26.02813834
C4udGwTg6oqcrr8SmSLmkcXDbaFEcopsiaT21KUE4psU,0.05,0.173446897,"6,869.51",48.85%,573.167,691,260,255,436,0.00%,51.15%,48.85%,0.00%,0.00%,13.46%,0.00%,3.474545595
DVpyoypysJzX4GXeUqxg3SxbU6omZntUJDMgqfEMaJDj,0.03,0.17337657,334.9,44.00%,250.8615,77,25,39,38,0.00%,56.00%,44.00%,0.00%,0.00%,4.00%,3.85%,5.080209537
2ntectnzhhShGguJQniVTj5gwsGdoAgxCH6E4Eqee9j6,0.03,0.172963263,"1,841.43",46.79%,187.436,568,113,315,253,7.08%,46.02%,46.02%,0.88%,0.00%,16.81%,4.24%,23.88725466
HJx3uYnXDP4QyjsLXAGtB23oqQmRAFn5aBG7KkT3WkFG,0.03,0.17249227,"3,046.30",41.53%,155.8738,1133,431,562,571,1.86%,56.38%,40.37%,1.39%,0.00%,20.65%,0.00%,24.17968011
4VeQwByYhxt6foTrfJp6H71t2gnu1e5JbHCLrWJwgCcc,0.04,0.172452522,435.35,55.17%,208.6333,121,29,48,73,3.45%,41.38%,51.72%,3.45%,0.00%,0.00%,0.00%,2.518954053
D3NFCU5ePpnM5d7WHXxxA41m8jaXiqf5VvVuKsrcuTjZ,0.03,0.172403894,106.72,66.67%,49.1279,126,23,72,54,4.35%,39.13%,56.52%,0.00%,0.00%,0.00%,14.81%,0.399913156
G9VPG4XvHheUUbzPexNzx9Yyx97ii53WYb89PvdM2qQk,0.03,0.17236272,"4,132.61",42.11%,271.5316,883,209,476,407,2.87%,55.02%,40.19%,1.44%,0.48%,24.40%,3.69%,58.09020262
71mLLs93qv9oKJWkLmTEE2RXxuUo3XimXT9tnHuJUyZR,0.04,0.172294593,31.54,50.00%,7.5024,244,98,106,138,19.39%,32.65%,44.90%,3.06%,0.00%,3.06%,0.00%,0.972794967
D4j9ySF67zshDJfwDiLquFmBzUCWdJr3wxgXoP32fSSX,0.05,0.172270668,205.34,58.06%,102.7553,116,31,42,74,16.13%,25.81%,58.06%,0.00%,0.00%,3.23%,0.00%,2.62278085
7yd579zXmWPoxEE22BUYTzAo8nyMmQtPyEWS3g1BFhH4,0.04,0.172075602,"2,599.23",51.16%,352.1017,429,86,204,225,1.16%,47.67%,51.16%,0.00%,0.00%,11.63%,2.27%,60.66445834
8VyD6yfvkinfwitTzvKi8ZmWgzsDGvXecGyohD51sBaz,0.04,0.171929159,"3,736.90",47.31%,130.0725,1671,468,738,933,0.64%,52.14%,47.22%,0.00%,0.00%,2.14%,0.21%,3.190383194
Gsm1ExN2kswyUsy6TomaoNdR3iiGMjQnHhaVhDcU3fQR,0.04,0.171563933,"9,528.32",55.33%,113.5979,4889,2345,2136,2753,0.26%,44.35%,54.20%,0.90%,0.30%,4.31%,0.00%,6.912397497
Gsm1ExN2kswyUsy6TomaoNdR3iiGMjQnHhaVhDcU3fQR,0.04,0.171205908,"9,645.42",55.33%,113.8604,4948,2345,2158,2790,0.26%,44.35%,54.20%,0.90%,0.30%,4.31%,0.00%,8.058028585
vALBZLWCGpuH1T81kHxc42VDSHqdE6oKg8tYksPsaKP,0.03,0.171178375,"1,034.76",52.91%,30.5145,1981,344,1353,628,2.91%,44.19%,52.33%,0.58%,0.00%,15.12%,0.58%,7.138609441
3iF38nHDAtMwZYyxu1tUdXG2JQGvwZkaKSSESu5JKjwd,0.03,0.171025012,227.4,62.86%,62.7184,212,36,108,104,0.00%,36.11%,63.89%,0.00%,0.00%,5.56%,0.00%,3.862160388
Gsm1ExN2kswyUsy6TomaoNdR3iiGMjQnHhaVhDcU3fQR,0.04,0.170985118,"9,814.52",55.33%,114.1377,5029,2345,2192,2837,0.26%,44.35%,54.20%,0.90%,0.30%,4.31%,0.00%,9.794483322
DukoBSFgJjHe3xoYhK3k62j48Tukz3wUU6UGb9tFfaiH,0.03,0.170318974,92.32,42.52%,12.0722,449,128,297,152,10.16%,46.88%,39.06%,3.91%,0.00%,0.00%,0.00%,0.130010906
D4AZw7Y7PqN4QoHyqtduLYj6rtMA8mAHbw6WN5E6SvPT,0.03,0.170289691,183.07,61.40%,50.236,214,58,129,85,6.90%,31.03%,62.07%,0.00%,0.00%,15.52%,0.00%,2.628331876
Gsm1ExN2kswyUsy6TomaoNdR3iiGMjQnHhaVhDcU3fQR,0.04,0.170164351,"9,674.42",55.33%,113.889,4992,2345,2177,2815,0.26%,44.35%,54.20%,0.90%,0.30%,4.31%,0.00%,7.650297688
6Yxt1LGc3Gz3j7AmjqVVtFQTxz8a9Hn64KuNX3XCjVn5,0.05,0.169950069,205.38,57.35%,24.0253,503,204,188,315,0.00%,42.65%,57.35%,0.00%,0.00%,21.57%,0.00%,0.623313588
2sV7KMDHTwDu7ptmpV7w3Qe69KEYMnAqRAW4PC861PeE,0.04,0.169891906,"3,069.34",42.80%,266.4665,678,250,280,398,4.40%,53.20%,41.20%,1.20%,0.00%,29.60%,0.40%,27.00529356
E3AqGnc5yTBmgLiERKDDRw4cpHqDJPGmCSrd1K2p5Yw9,0.03,0.169686249,76.22,42.00%,27.8995,161,50,80,81,44.00%,14.00%,38.00%,4.00%,0.00%,0.00%,0.00%,0.755492615
5n6EzHQMvP81aMNX7Be51TD9guXtNuG8yzQadxXVGMfL,0.03,0.169607351,27.1,45.95%,19.2507,83,37,42,41,8.11%,45.95%,45.95%,0.00%,0.00%,5.41%,0.00%,0.658642778
QuxYA3eaPYvT3dghJ1ERyUZZKybPKbErRnDfJUKK49Y,0.03,0.168980093,152.83,42.86%,93.2398,97,23,59,38,13.04%,30.43%,52.17%,4.35%,0.00%,0.00%,0.00%,0.043881484
8VyD6yfvkinfwitTzvKi8ZmWgzsDGvXecGyohD51sBaz,0.04,0.16844356,"3,295.94",47.31%,128.8152,1519,468,676,843,0.64%,52.14%,47.22%,0.00%,0.00%,2.14%,0.21%,4.425424245
AXaftetaAfLQNNa18xk5MbUXX8uXYPhH3hhYphGSr94j,0.03,0.168230807,"1,108.97",51.23%,189.9699,347,162,169,178,2.47%,45.68%,51.85%,0.00%,0.00%,7.41%,0.00%,16.53789887
FTArtJMyBtj2uGu3PiLhoSpusKSVdGESioRhHXfgGjs5,0.04,0.167954177,"1,918.30",40.81%,168.4597,678,321,316,362,1.25%,57.94%,40.81%,0.00%,0.00%,21.50%,0.31%,3.904156637
HJx3uYnXDP4QyjsLXAGtB23oqQmRAFn5aBG7KkT3WkFG,0.03,0.167366718,"2,978.18",41.39%,155.681,1143,476,569,574,1.47%,56.93%,40.13%,1.47%,0.00%,20.17%,0.00%,22.33668684
8jGai9a8U4RSzDnweCgeVZJBLxMTrNsrhHbGrCF8F3Ks,0.04,0.166833456,25.32,52.56%,1.2026,1262,390,548,714,1.54%,45.90%,51.79%,0.77%,0.00%,13.08%,0.00%,0.137615865
Az6jaiNdyg7CUveinfc44KRSGqH8hovqghGVVtqqPQWV,0.05,0.166778991,527.97,41.74%,58.4075,542,115,184,358,23.48%,34.78%,38.26%,3.48%,0.00%,7.83%,0.00%,0.673518204
8YzRWngc9XW9dQHNaqt2tbD5fiUAVGCoFrrtDFNN8ZJW,0.04,0.166768583,128.91,56.00%,30.6741,252,26,104,148,3.85%,38.46%,57.69%,0.00%,0.00%,7.69%,3.70%,1.006344841
FHuYMNeAErWNgEkf8Hyqao52tWjnqgMXLraWbxzHQCid,0.03,0.166594207,116.98,51.40%,15.3988,456,286,228,228,1.75%,46.85%,51.05%,0.35%,0.00%,15.38%,0.00%,1.806847997
qSvYV6PeRvLjBU8deb4eDV1gZ787gUbUoRPmcmMTyrH,0.03,0.166400812,496.18,42.86%,278.6763,107,21,55,52,0.00%,57.14%,42.86%,0.00%,0.00%,0.00%,0.00%,8.303132142
2enNFXKXaF63wTEDDC5oKELEqvQ8jbihVUHCVv4kfW5G,0.04,0.166104783,337.89,55.56%,170.941,119,36,55,64,2.78%,41.67%,55.56%,0.00%,0.00%,8.33%,0.00%,3.864780122
4QpwEMvEdjLfcewHGNsSyvFd4UK9dKyxn1vLVPsoR1Bo,0.03,0.166085663,710.27,61.90%,192.6364,222,63,110,112,0.00%,38.10%,61.90%,0.00%,0.00%,3.17%,0.00%,2.334045336
GctG23MTCLuCcHpd9SooasS6RnR3XKaYqTza9TBGGiDU,0.04,0.165960859,"1,150.98",44.59%,232.7265,298,74,117,181,2.70%,52.70%,44.59%,0.00%,0.00%,4.05%,0.00%,4.085619414
8VyD6yfvkinfwitTzvKi8ZmWgzsDGvXecGyohD51sBaz,0.04,0.165798513,"3,725.71",47.31%,131.1045,1714,468,756,958,0.64%,52.14%,47.22%,0.00%,0.00%,2.14%,0.21%,5.347160604
7xeoQxTBaTYpLV7MyYXib9qetriUpx93ARLzKcMmwea,0.04,0.165645737,"1,324.08",47.95%,154.3136,518,219,232,286,1.37%,50.68%,47.95%,0.00%,0.00%,4.57%,0.00%,3.221648844
6AQdm24udxRBLnVEH1GtN7ABrw4vEz9dtQz7YU15paaa,0.03,0.165577059,361.9,56.25%,206.1971,106,16,55,51,0.00%,43.75%,56.25%,0.00%,0.00%,0.00%,0.00%,3.753151845
AaVA2crWnEKhC4WRG2aTHW8RGMMSuZYiHxP4uX1qSU3,0.03,0.165415256,135.9,42.65%,27.7557,296,68,155,141,11.76%,45.59%,38.24%,4.41%,0.00%,8.82%,0.00%,0.931118525
8VyD6yfvkinfwitTzvKi8ZmWgzsDGvXecGyohD51sBaz,0.04,0.165349988,"3,125.47",47.31%,128.849,1467,468,654,813,0.64%,52.14%,47.22%,0.00%,0.00%,2.14%,0.21%,4.290885468
4VeQwByYhxt6foTrfJp6H71t2gnu1e5JbHCLrWJwgCcc,0.04,0.165003462,438.73,55.17%,209.3633,127,29,50,77,3.45%,41.38%,51.72%,3.45%,0.00%,0.00%,0.00%,2.555676677
